tv 	 segmentId 	 segmentName 	 notMatch 	 num 	 segmentSortOrder 	 statisticsType 	 startTime 	 name 	 place 	 team2 	 regionId 	 team1 	 sortOrder 	 team1Id 	 namePrefix 	 sportId 	 id 	 team2Id 	 liveHalf 	 sportName 	 
[1] 	 53347 	 Теннис. WTA. Аделаида. Квалификация 	 none 	 57240 	 1+++w+++5+++2&zsyQx+++I+0z6++1G+6kC+++0+B-X 	 BetRadar 	 1641083400 	  	 line 	 Бандекки С 	 36 	 Эйкери У 	 2-NGByM-u3aj 	 383762 	 none 	 4 	 32004527 	 375342 	 none 	 Теннис 	 
[1] 	 53347 	 Теннис. WTA. Аделаида. Квалификация 	 none 	 57254 	 1+++w+++5+++2&zsyQx+++I+0z6++1G+6kC+++0+B-X 	 BetRadar 	 1641105000 	  	 line 	 Блинкова А 	 36 	 Фетекэу И 	 2-SuBya-u3ax 	 384338 	 none 	 4 	 32004541 	 384554 	 none 	 Теннис 	 
[1] 	 53347 	 Теннис. WTA. Аделаида. Квалификация 	 none 	 57248 	 1+++w+++5+++2&zsyQx+++I+0z6++1G+6kC+++0+B-X 	 BetRadar 	 1641112200 	  	 line 	 Мария Т 	 36 	 Фогеле С 	 2-UmByU-u3ar 	 374810 	 none 	 4 	 32004535 	 388963 	 none 	 Теннис 	 
[1] 	 53347 	 Теннис. WTA. Аделаида. Квалификация 	 none 	 57232 	 1+++w+++5+++2&zsyQx+++I+0z6++1G+6kC+++0+B-X 	 BetRadar 	 1641097800 	  	 line 	 Бондаренко Катерина 	 36 	 Фридзам А-Л 	 2-R0ByE-u3ab 	 370149 	 none 	 4 	 32004519 	 384039 	 none 	 Теннис 	 
none 	 13178 	 Американский футбол. NFL 	 none 	 54377 	 1++1G+++P+++4x+++++1Bt+0Uw+1Bu 	 BetRadar 	 1641172800 	  	 line 	 Миннесота Вайкингс 	 840 	 Грин-Бей Пэкерс 	 2-kYBFd-tnpL 	 492170 	 none 	 6 	 31931735 	 492168 	 none 	 Американский футбол 	 
[4, 6] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 52815 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641082200 	  	 line 	 Сан-Антонио Сперс 	 840 	 Детройт Пистонс 	 2-MyAtD-u2RK 	 484819 	 none 	 3 	 31999830 	 482789 	 none 	 Баскетбол 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32619 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 line 	 Сентрал Коннектикут Стэйт Блу Девилс (студ) 	 840 	 Ратгерс (студ) 	 2-Kw5xf-tzUG 	 410665 	 none 	 3 	 31979538 	 412271 	 none 	 Баскетбол 	 
none 	 55634 	 Баскетбол. Тайвань. Суперлига 	 none 	 58259 	 1+++S+++1+++1&zxysx++0y+3si-O0A+BZG 	 BetRadar 	 1641114000 	  	 line 	 Таоюань Пауянь Арчиленд 	 158 	 Бэнк оф Тайвань 	 2-VECCH-u3qO 	 407655 	 none 	 3 	 32005530 	 407656 	 none 	 Баскетбол 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 57045 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641103500 	  	 line 	 Синсю Брейв Уорриорз 	 392 	 Тиба Джетс 	 2-SVBvJ-u3Xg 	 525276 	 none 	 3 	 32004332 	 435622 	 none 	 Баскетбол 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32544 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Техас Сан-Антонио (студ) 	 840 	 Алабама Бирмингем Блейзерс (студ) 	 2-J25wU-tzT5 	 515588 	 none 	 3 	 31979463 	 409899 	 none 	 Баскетбол 	 
none 	 13254 	 Хоккей. Германия. Суперлига 	 none 	 46401 	 1+++I+++0+++0&zszzx++-i+1D2+0Jq+1D4 	 BetRadar 	 1641139200 	  	 line 	 Штраубинг 	 276 	 Изерлон 	 2-bo9J--u0tU 	 440808 	 none 	 2 	 31993440 	 440803 	 none 	 Хоккей 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32514 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Янгстаун Стэйт (студ) 	 840 	 Окленд (студ) 	 2-J25w0-tzSd 	 409823 	 none 	 3 	 31979433 	 413902 	 none 	 Баскетбол 	 
[6] 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32262 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641060000 	  	 notActive 	 Саутерн Миссисипи Голден Иглс (ж) 	 none 	 Маршалл (ж) 	 2-HA5s4-tzOh 	 520269 	 none 	 3 	 31979181 	 522729 	 none 	 Баскетбол 	 
none 	 55634 	 Баскетбол. Тайвань. Суперлига 	 none 	 57521 	 1+++S+++1+++1&zxysx++0y+3si-O0A+BZG 	 BetRadar 	 1641106800 	  	 line 	 Юлонь Динос 	 158 	 Чжеоутай 	 2-TMC0l-u3f6 	 430781 	 none 	 3 	 32004808 	 430780 	 none 	 Баскетбол 	 
none 	 13311 	 Хоккей. Австрия. Суперлига 	 none 	 55534 	 1+++I+++0+++0&zszzx++-Y+1Dy+0Xa+1Dz 	 BetRadar 	 1641142800 	  	 line 	 Больцано 	 40 	 Олимпия Любляна 	 2-ckBXi-u3A3 	 485790 	 none 	 2 	 32002821 	 513118 	 none 	 Хоккей 	 
none 	 11781 	 Хоккей. НХЛ 	 none 	 43374 	 1+++I+++0+++0&s9+zzv+++9+0qo++Sm+0s3 	 BetRadar 	 1641154080 	  	 line 	 Нью-Джерси Девилз 	 none 	 Вашингтон Кэпиталс 	 2-fg8Zi-u063 	 527655 	 none 	 2 	 31990277 	 496841 	 none 	 Хоккей 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32550 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641069000 	  	 notActive 	 Сентрал Мичиган (студ) 	 840 	 Майами Огайо (студ) 	 2-JW5wa-tzTB 	 412407 	 none 	 3 	 31979469 	 411689 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32526 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 notActive 	 Цитадель (студ) 	 840 	 Сэмфорд (студ) 	 2-J25wC-tzSp 	 411254 	 none 	 3 	 31979445 	 412074 	 none 	 Баскетбол 	 
[4] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 52220 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641089400 	  	 line 	 Голден Стэйт Уорриорз 	 840 	 Юта Джаз 	 2-OqAjw-u2I1 	 482788 	 none 	 3 	 31999235 	 482862 	 none 	 Баскетбол 	 
[4] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 52795 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641080400 	  	 line 	 Нью Орлеан Пеликанс 	 840 	 Милуоки Бакс 	 2-MUAsv-u2R0 	 485153 	 none 	 3 	 31999810 	 485152 	 none 	 Баскетбол 	 
[4] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 53516 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641082200 	  	 line 	 Чикаго Буллз 	 840 	 Вашингтон Уизардс 	 2-MyB2A-u2cH 	 484809 	 none 	 3 	 32000531 	 485155 	 none 	 Баскетбол 	 
[6] 	 26992 	 Хоккей. WHL. Западная Лига. Канада 	 none 	 44474 	 1+++I+++0+++0&zf+zzx+++9+0qo+IS++4Zk 	 BetRadar 	 1641070800 	  	 line 	 Летбридж Харрикейнз 	 none 	 Калгари Хитмен 	 2-K+8qu-u0MF 	 497145 	 none 	 2 	 31991313 	 497131 	 none 	 Хоккей 	 
[4] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 52390 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641084000 	  	 line 	 Лос-Анджелес Клипперс 	 840 	 Бруклин Нетс 	 2-NQAma-u2Kh 	 485142 	 none 	 3 	 31999405 	 485150 	 none 	 Баскетбол 	 
[4, 6] 	 69096 	 Баскетбол. NBA. Регулярный сезон 	 none 	 52779 	 1+++S+++1+++1&ze+zzv+++8+0ql-abe+Erc 	 BetRadar 	 1641085800 	  	 line 	 Денвер Наггетс 	 840 	 Хьюстон Рокетс 	 2-NuAsf-u2Qm 	 484808 	 none 	 3 	 31999794 	 484813 	 none 	 Баскетбол 	 
none 	 13639 	 Баскетбол. Польша. Экстралига 	 none 	 45635 	 1+++S+++1+++1&zvz0v++-s+1I2+0vU+1J5 	 BetRadar 	 1641060000 	  	 notActive 	 Сламстал Остров 	 616 	 Шленск Вроцлав 	 2-HA971-u0hW 	 432680 	 none 	 3 	 31992674 	 432681 	 none 	 Баскетбол 	 
[3] 	 61254 	 Теннис. ATP Cup. Австралия. Пары 	 none 	 57545 	 1+++w+++5+++2&zm+zxx+++8+0z4+++-+8N--V+Q+Cx4 	 BetRadar 	 1641088800 	  	 line 	 США (пары) 	 1 	 Канада (пары) 	 2-OgC17-u3fU 	 530240 	 none 	 4 	 32004832 	 530239 	 none 	 Теннис 	 
[3] 	 61254 	 Теннис. ATP Cup. Австралия. Пары 	 none 	 57539 	 1+++w+++5+++2&zm+zxx+++8+0z4+++-+8N--V+Q+Cx4 	 BetRadar 	 1641115800 	  	 line 	 Великобритания (пары) 	 1 	 Германия (пары) 	 2-ViC11-u3fO 	 530235 	 none 	 4 	 32004826 	 530234 	 none 	 Теннис 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 32882 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641112200 	  	 line 	 Норри К 	 1 	 Зверев Александр 	 2-Um6-m-tzYN 	 369235 	 none 	 4 	 31979801 	 372216 	 none 	 Теннис 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 32864 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641105000 	  	 line 	 Эванс Д 	 1 	 Штруфф Я-Л 	 2-Su6-U-tzY5 	 368177 	 none 	 4 	 31979783 	 372286 	 none 	 Теннис 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 32873 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641085200 	  	 line 	 Фриц Т 	 1 	 Оже-Альяссим Ф 	 2-Nk6-d-tzYE 	 368391 	 none 	 4 	 31979792 	 374412 	 none 	 Теннис 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 38576 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641078000 	  	 line 	 Изнер Дж 	 1 	 Шаповалов Д 	 2-Ls7Ok-u+x5 	 387113 	 none 	 4 	 31985479 	 374413 	 none 	 Теннис 	 
none 	 11781 	 Хоккей. НХЛ 	 none 	 43422 	 1+++I+++0+++0&s9+zzv+++9+0qo++Sm+0s3 	 BetRadar 	 1641145080 	  	 line 	 Тампа-Бэй Лайтнинг 	 none 	 Нью-Йорк Рейнджерс 	 2-dK8aS-u06p 	 528432 	 none 	 2 	 31990325 	 497133 	 none 	 Хоккей 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32454 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Луизиана Лафайетт Реджин (студ) 	 840 	 Коустел Каролина (студ) 	 2-I65v4-tzRh 	 412748 	 none 	 3 	 31979373 	 411961 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32469 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Толедо (студ) 	 840 	 Кент Стэйт (студ) 	 2-I65vJ-tzRw 	 410939 	 none 	 3 	 31979388 	 409839 	 True 	 Баскетбол 	 
[6] 	 26992 	 Хоккей. WHL. Западная Лига. Канада 	 none 	 44444 	 1+++I+++0+++0&zf+zzx+++9+0qo+IS++4Zk 	 BetRadar 	 1641081900 	  	 line 	 Портленд Уинтерхокс 	 none 	 Эверетт Сильвертип 	 2-Mt8qQ-u0Ln 	 508524 	 none 	 2 	 31991283 	 508525 	 none 	 Хоккей 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 55694 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641078000 	  	 notActive 	 Теннеси Тех Голден Иглз (ж) 	 none 	 Мюррэй Стэйт (ж) 	 2-LsBaC-u3CZ 	 412526 	 none 	 3 	 32002981 	 413889 	 none 	 Баскетбол 	 
none 	 21694 	 Хоккей. OHL. Лига Онтарио. Канада 	 none 	 54428 	 1+++I+++0+++0&zf+zzx+++9+0qo+lb++3Gy 	 BetRadar 	 1641150000 	  	 notActive 	 Китченер Рейнджерс 	 none 	 Гуэлф Шторм 	 2-ecBGQ-u2qC 	 492858 	 none 	 2 	 32001422 	 494809 	 none 	 Хоккей 	 
[4] 	 11781 	 Хоккей. НХЛ 	 none 	 38785 	 1+++I+++0+++0&s9+zzv+++9+0qo++Sm+0s3 	 BetRadar 	 1641082080 	  	 line 	 Оттава Сенаторз 	 none 	 Торонто Мейпл Лифс 	 2-Mw7S--u-+M 	 496523 	 none 	 2 	 31985688 	 497886 	 none 	 Хоккей 	 
none 	 13298 	 Американский футбол. NCAA 	 none 	 62575 	 1++1G+++P+++4v+++++6vt+0VE+1Dm 	 BetRadar 	 1641060000 	  	 line 	 Оклахома Стэйт Коубойз 	 840 	 Нотр-Дам Файтинг Айриш 	 2-HADFj-sZ5h 	 494504 	 none 	 6 	 31609325 	 494534 	 none 	 Американский футбол 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 43738 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641099900 	  	 line 	 Токио Алварк 	 392 	 Ибараки Роботс 	 2-RZ8fO-u0B- 	 426587 	 none 	 3 	 31990593 	 433196 	 none 	 Баскетбол 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 43816 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641099900 	  	 line 	 Тояма Граузес 	 392 	 Хиросима Дрэгонфлис 	 2-RZ8gc-u0CD 	 435631 	 none 	 3 	 31990671 	 434864 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32535 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Вестерн Иллинойс (студ) 	 840 	 Сент-Томас Томмис (студ) 	 2-J25wL-tzSy 	 515499 	 none 	 3 	 31979454 	 412151 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 52917 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 line 	 Джордж Мэйсон Пэтриотс (студ) 	 840 	 Канзас (студ) 	 2-KwAup-u2Sw 	 412435 	 none 	 3 	 31999932 	 410672 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32607 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 notActive 	 Саут Алабама (студ) 	 840 	 Техас Стэйт (студ) 	 2-Kw5xT-tzU4 	 410946 	 none 	 3 	 31979526 	 409882 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32285 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641063600 	  	 notActive 	 Орал Робертс Голден Иглз (ж) 	 none 	 Омаха Маверикс (ж) 	 2-I65sR-tzP2 	 428785 	 none 	 3 	 31979204 	 411383 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32269 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641063600 	  	 notActive 	 Джордж Мэйсон (ж) 	 none 	 Массачусеттс Майнутвумен (ж) 	 2-I65sB-tzOo 	 412171 	 none 	 3 	 31979188 	 414905 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32496 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Баффало (студ) 	 840 	 Экрон (студ) 	 2-I65vk-tzSL 	 414161 	 none 	 3 	 31979415 	 410890 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32571 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641070800 	  	 line 	 Флорида Стэйт (студ) 	 840 	 Норт Каролина Стэйт (студ) 	 2-K+5wv-tzTW 	 412095 	 none 	 3 	 31979490 	 411963 	 none 	 Баскетбол 	 
none 	 21220 	 Баскетбол. Жен. Япония. WJBL 	 none 	 32158 	 1+++S+++1+++1|+-++x++0o+1M0+OLU+39Y 	 BetRadar 	 1641103200 	  	 notActive 	 Ханеда Вичкиес (ж) 	 392 	 Денсо Ирис (ж) 	 2-SQ5qS-tzN3 	 417844 	 none 	 3 	 31979077 	 427117 	 none 	 Баскетбол 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 54081 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641114300 	  	 line 	 Акита НХ 	 392 	 Сига Лейкстарз 	 2-VJBB--u2kn 	 435630 	 none 	 3 	 32001075 	 435627 	 none 	 Баскетбол 	 
none 	 14874 	 Хоккей. АХЛ 	 none 	 54838 	 1+++I+++0+++0&zL+zzv+++9+0qo+3Qa+1cO 	 BetRadar 	 1641164400 	  	 line 	 Бейкерсфилд Кондорс 	 840 	 Онтарио Рейн 	 2-iMBMq-u3-I 	 507661 	 none 	 2 	 32002132 	 438997 	 none 	 Хоккей 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32553 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641069000 	  	 line 	 Огайо Бобкэтс (студ) 	 840 	 Вестерн Мичиган (студ) 	 2-JW5wd-tzTE 	 409859 	 none 	 3 	 31979472 	 410137 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32532 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Провиденс (студ) 	 840 	 ДеПол (студ) 	 2-J25wI-tzSv 	 411428 	 none 	 3 	 31979451 	 409836 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32265 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641060000 	  	 notActive 	 Нортерн Иллинойс Хаскис (ж) 	 none 	 Сентрал Мичиган Чиппивэз (ж) 	 2-HA5s7-tzOk 	 413258 	 none 	 3 	 31979184 	 412297 	 none 	 Баскетбол 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32691 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641088800 	  	 line 	 Абилин Кристиан (студ) 	 840 	 Дикси Стэйт Трейлблейзерс (студ) 	 2-Og5yn-tzVO 	 413674 	 none 	 3 	 31979610 	 409821 	 none 	 Баскетбол 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32631 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641078000 	  	 line 	 Райс (студ) 	 840 	 Норт Техас (студ) 	 2-Ls5xr-tzUS 	 410541 	 none 	 3 	 31979550 	 410675 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32538 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Ламар Кардиналс (студ) 	 840 	 Стивен Ф. Остин (студ) 	 2-J25wO-tzT- 	 412276 	 none 	 3 	 31979457 	 410673 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32634 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 line 	 Джорджия Саутерн (студ) 	 840 	 Арканзас Стэйт (студ) 	 2-Kw5xu-tzUV 	 411911 	 none 	 3 	 31979553 	 412546 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32291 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641067200 	  	 notActive 	 Сент-Томас (МН) Томмиес (ж) 	 none 	 Вестерн Иллинойс Лизернекс (ж) 	 2-J25sX-tzP8 	 412757 	 none 	 3 	 31979210 	 522742 	 none 	 Баскетбол 	 
[6] 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32263 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641060000 	  	 notActive 	 Баффоло Буллз (ж) 	 none 	 Майами Огайо Редхокс (ж) 	 2-HA5s5-tzOi 	 411374 	 none 	 3 	 31979182 	 432695 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32268 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641060000 	  	 notActive 	 Кливленд Стэйт Викингс (ж) 	 none 	 Янгстаун Стэйт (ж) 	 2-HA5sA-tzOn 	 416622 	 none 	 3 	 31979187 	 435642 	 none 	 Баскетбол 	 
[6] 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 55688 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641063600 	  	 notActive 	 Нью-Гэмпшир Вайлдкэтс (ж) 	 none 	 Бостон Колледж Иглз (ж) 	 2-I6Ba6-u3CT 	 515607 	 none 	 3 	 32002975 	 411769 	 none 	 Баскетбол 	 
none 	 26992 	 Хоккей. WHL. Западная Лига. Канада 	 none 	 44431 	 1+++I+++0+++0&zf+zzx+++9+0qo+IS++4Zk 	 BetRadar 	 1641088800 	  	 line 	 Виннепег Айс 	 none 	 Медисин Хэт Тайгерс 	 2-Og8qD-u0La 	 502344 	 none 	 2 	 31991270 	 435142 	 none 	 Хоккей 	 
none 	 13827 	 Баскетбол. Япония. B2-League 	 none 	 54137 	 1+++S+++1+++1&zxyYx++0o+1M0+1ls+1M1 	 BetRadar 	 1641110400 	  	 line 	 Нишиномия Сторкс 	 392 	 Бамбитиос Нара 	 2-UIBBt-u2lf 	 426580 	 none 	 3 	 32001131 	 426916 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32490 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Вилланова (студ) 	 840 	 Сетон Холл (студ) 	 2-I65ve-tzSF 	 410682 	 none 	 3 	 31979409 	 409872 	 none 	 Баскетбол 	 
none 	 34495 	 Хоккей. ECHL. Лига Восточного побережья 	 none 	 48257 	 1+++I+++0+++0&zf1zzz+++9+0qo+Xqq+6Oz 	 BetRadar 	 1641082200 	  	 notActive 	 Норфолк Адмиралс 	 none 	 Уилинг Нэйлерс 	 2-My9m--u1KU 	 458813 	 none 	 2 	 31995296 	 511629 	 none 	 Хоккей 	 
none 	 13298 	 Американский футбол. NCAA 	 none 	 62559 	 1++1G+++P+++4v+++++6vt+0VE+1Dm 	 BetRadar 	 1641087900 	  	 line 	 Бэйлор Беарз 	 840 	 Миссисипи Ребелз 	 2-ORDFT-sZ5R 	 496084 	 none 	 6 	 31609309 	 496059 	 none 	 Американский футбол 	 
none 	 13298 	 Американский футбол. NCAA 	 none 	 62616 	 1++1G+++P+++4v+++++6vt+0VE+1Dm 	 BetRadar 	 1641074400 	  	 line 	 Юта Ютс 	 840 	 Огайо Стэйт Бакейэс 	 2-KwDGM-sZ6K 	 494546 	 none 	 6 	 31609366 	 494556 	 none 	 Американский футбол 	 
none 	 13298 	 Американский футбол. NCAA 	 none 	 62595 	 1++1G+++P+++4v+++++6vt+0VE+1Dm 	 BetRadar 	 1641060000 	  	 line 	 Айова Хокайс 	 840 	 Кентукки Уайлдкэтс 	 2-HADG1-sZ6- 	 494502 	 none 	 6 	 31609345 	 494549 	 none 	 Американский футбол 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 31261 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641070440 	  	 line 	 Смит М 	 none 	 Прайс Г 	 2-Ju5cR-tz92 	 395950 	 none 	 11632 	 31978180 	 394302 	 none 	 Дартс 	 
[1] 	 38176 	 Дартс. Чемпионат Мира. 1/4 финала. 9 сетов по 5 легов 	 none 	 44144 	 1++4Y+++Z+0pkv+++++1v6+gIE+7IU 	 BetRadar 	 1641065400 	  	 line 	 Ридз К 	 none 	 Райт П 	 2-Ia8lk-u0HL 	 401442 	 none 	 11632 	 31990999 	 394300 	 none 	 Дартс 	 
[6, 11] 	 14874 	 Хоккей. АХЛ 	 none 	 44470 	 1+++I+++0+++0&zL+zzv+++9+0qo+3Qa+1cO 	 BetRadar 	 1641081600 	  	 line 	 Гранд-Рапидс Гриффинс 	 840 	 Милуоки Эдмиралз 	 2-Mo8qq-u0MB 	 508331 	 none 	 2 	 31991309 	 508270 	 none 	 Хоккей 	 
[4, 6] 	 34495 	 Хоккей. ECHL. Лига Восточного побережья 	 none 	 48251 	 1+++I+++0+++0&zf1zzz+++9+0qo+Xqq+6Oz 	 BetRadar 	 1641078000 	  	 notActive 	 Адирондак Тандер 	 none 	 Мэн Маринерс 	 2-Ls9lv-u1KO 	 511270 	 none 	 2 	 31995290 	 513994 	 none 	 Хоккей 	 
none 	 13827 	 Баскетбол. Япония. B2-League 	 none 	 43813 	 1+++S+++1+++1&zxyYx++0o+1M0+1ls+1M1 	 BetRadar 	 1641099600 	  	 line 	 Кумамото Волтерс 	 392 	 Эхиме Оранж Викингз 	 2-RU8gZ-u0CA 	 426917 	 none 	 3 	 31990668 	 426578 	 none 	 Баскетбол 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 43735 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641098100 	  	 line 	 Нагоя Даймонд Долфинз 	 392 	 Шимане 	 2-R58fL-u0Ay 	 434866 	 none 	 3 	 31990590 	 435625 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32309 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641070800 	  	 notActive 	 УНК Эшвиль (ж) 	 none 	 УСК Апстэйт Спартанс (ж) 	 2-K+5sp-tzPQ 	 414611 	 none 	 3 	 31979228 	 416427 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32307 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641070800 	  	 notActive 	 Монтана Стэйт (ж) 	 none 	 Айдахо Стэйт Бенгалс (ж) 	 2-K+5sn-tzPO 	 413036 	 none 	 3 	 31979226 	 413437 	 none 	 Баскетбол 	 
